urlKey,condition,gender,brand,primaryTitle,retailPrice,releaseDate,days_since_release,gender_men,gender_women,gender_infant,gender_preschool,gender_toddler,gender_unisex,brand_ASICS,brand_Nike,brand_Jordan,brand_New Balance,brand_adidas,averagePrice_Dead_Stock,averagePrice_Annual_Statistics,salesCount_Annual,color1,condition_New,thumbUrl,size,lastSale
adidas-predator-freak-2-fg-demonskin-black,New,men,adidas,adidas Predator Freak 2 FG,130.0,2021-01-25,1184.0,True,False,False,False,False,False,False,False,False,False,True,107,107,4,Core Black,True,https://images.stockx.com/images/adidas-Predator-Freak-2-FG-Demonskin-Black.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1635369746,9.0,118.0
nike-air-max-90-se-running-club,New,men,Nike,Nike Air Max 90 SE,160.0,2021-11-16,889.0,True,False,False,False,False,False,False,True,False,False,False,153,153,300,Roma Green,True,https://images.stockx.com/images/Nike-Air-Max-90-SE-Running-Club-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1647250601,7.0,105.0
nike-sb-zoom-stefan-janoski-fl-rm-pure-platinum-gum,New,men,Nike,Nike SB Zoom Stefan Janoski FL RM,85.0,2020-09-07,1324.0,True,False,False,False,False,False,False,True,False,False,False,147,147,12,Pure Platinum,True,https://images.stockx.com/images/Nike-SB-Zoom-Stefan-Janoski-FL-RM-Pure-Platinum-Gum-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1631713200,7.0,147.0
adidas-nmd-r1-crisp-white,New,men,adidas,adidas NMD R1,130.0,2017-02-24,2615.0,True,False,False,False,False,False,False,False,False,False,True,191,191,6,Footwear White,True,https://images.stockx.com/images/Adidas-NMD-R1-Triple-White-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1610398789,13.0,246.0
adidas-superstar-adicolor-sun-glow,New,men,adidas,adidas Superstar,90.0,2016-04-11,2934.0,True,False,False,False,False,False,False,False,False,False,True,0,0,0,Sun Glow,True,https://images.stockx.com/images/adidas-Superstar-adiColor-Sun-Glow.png?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1626900210,12.0,47.0
new-balance-574-rugged-white-green,New,men,New Balance,New Balance 574 Rugged,95.0,2023-06-14,314.0,True,False,False,False,False,False,False,False,False,True,False,92,92,3,White,True,https://images.stockx.com/images/New-Balance-574-Rugged-White-Green.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1704278302,9.5,90.0
air-huarache-gym-blue-photo-blue,New,men,Nike,Nike Air Huarache,100.0,2014-08-03,3551.0,True,False,False,False,False,False,False,True,False,False,False,33,33,1,Gym Blue,True,https://images.stockx.com/images/Nike-Air-Huarache-Gym-Blue-Photo-Blue.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1627414516,8.0,175.0
adidas-ultra-boost-50-dna-halo-silver-w,New,women,adidas,adidas Ultra Boost 5.0 DNA,180.0,2020-12-04,1236.0,False,True,False,False,False,False,False,False,False,False,True,0,0,0,Halo Silver,True,https://images.stockx.com/images/adidas-Ultra-Boost-50-DNA-Halo-Silver-W-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1682494676,5.5,129.0
nike-air-force-1-low-retro-puerto-rico-2020,New,men,Nike,Nike Air Force 1 Low,140.0,2020-06-01,1422.0,True,False,False,False,False,False,False,True,False,False,False,223,223,68,True White,True,https://images.stockx.com/images/Nike-Air-Force-1-Low-Retro-Puerto-Rico-2020-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1607668466,8.0,323.0
nike-sb-zoom-blazer-mid-iso-orange-label-sweet-beet,New,unisex,Nike,Nike SB Zoom Blazer Mid ISO,90.0,2022-11-11,529.0,False,False,False,False,False,True,False,True,False,False,False,67,67,29,White,True,https://images.stockx.com/images/Nike-SB-Zoom-Blazer-Mid-ISO-Orange-Label-Sweet-Beet-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1677250462,9.0,73.0
adidas-nmd-r1-primeknit-og-uncaged,New,men,adidas,adidas NMD R1 Primeknit,180.0,2021-03-11,1139.0,True,False,False,False,False,False,False,False,False,False,True,139,139,44,Core Black,True,https://images.stockx.com/images/adidas-NMD-R1-Primeknit-OG-Uncaged-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1631303001,4.5,202.0
new-balance-997-end-persian-rug-special-box,New,men,New Balance,New Balance 997,225.0,2019-12-13,1593.0,True,False,False,False,False,False,False,False,False,True,False,199,199,1,Rumba Red,True,https://images.stockx.com/images/New-Balance-997-End-Persian-Rug-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1689837740,8.5,159.0
nike-lebron-3-white-navy,New,men,Nike,Nike LeBron 3,175.0,2019-02-08,1901.0,True,False,False,False,False,False,False,True,False,False,False,236,236,18,White,True,https://images.stockx.com/images/Nike-LeBron-3-White-Navy-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1607663925,4.0,52.0
adidas-nmd-r1-pharrell-black-future,New,men,adidas,adidas NMD R1,150.0,2020-12-12,1228.0,True,False,False,False,False,False,False,False,False,False,True,112,112,26,Core Black,True,https://images.stockx.com/images/adidas-NMD-R1-Pharrell-Black-Future-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1702400054,6.0,94.0
nike-air-max-plus-supreme-black,New,men,Nike,Nike Air Max Plus,180.0,2020-10-15,1286.0,True,False,False,False,False,False,False,True,False,False,False,361,361,143,Black,True,https://images.stockx.com/images/Nike-Air-Max-Plus-Supreme-Black-Product.png?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1686755910,6.5,311.0
air-jordan-1-retro-high-patent-gold-toe,New,men,Jordan,Jordan 1 Retro High NRG,160.0,2018-02-10,2264.0,True,False,False,False,False,False,False,False,True,False,False,313,313,335,Black,True,https://images.stockx.com/images/Air-Jordan-1-Retro-High-Patent-Gold-Toe-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1606321591,6.0,399.0
new-balance-327-olive,New,men,New Balance,New Balance 327,100.0,2020-08-18,1344.0,True,False,False,False,False,False,False,False,False,True,False,122,122,7,Olive,True,https://images.stockx.com/images/New-Balance-327-Olive-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1610078306,5.5,121.0
nike-kobe-a-d-tb-game-royal,New,men,Nike,Nike Kobe A.D.,150.0,2017-09-15,2412.0,True,False,False,False,False,False,False,True,False,False,False,0,0,0,Game Royal,True,https://images.stockx.com/images/Nike-Kobe-A-D-TB-Game-Royal.png?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1619741371,14.0,200.0
nike-dunk-high-up-sail-light-soft-pink-w,New,women,Nike,Nike Dunk High Up,120.0,2021-12-10,865.0,False,True,False,False,False,False,False,True,False,False,False,110,110,82,Sail,True,https://images.stockx.com/images/Nike-Dunk-High-Up-Sail-Light-Soft-Pink-W-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1638457626,7.5,112.0
adidas-dame-5-white-multi,New,men,adidas,adidas Dame 5,115.0,2019-02-01,1908.0,True,False,False,False,False,False,False,False,False,False,True,133,133,2,White,True,https://images.stockx.com/images/adidas-Dame-5-White-Multi-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1606936927,11.5,159.0
adidas-campus-80s-cook-green,New,men,adidas,adidas Campus 80s,110.0,2022-10-17,554.0,True,False,False,False,False,False,False,False,False,False,True,108,108,61,Green,True,https://images.stockx.com/images/adidas-Campus-80s-Cook-Green.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1665733984,8.0,95.0
nike-sb-nyjah-free-2-triple-summit-white,New,men,Nike,Nike SB Nyjah Free 2,110.0,2022-07-11,652.0,True,False,False,False,False,False,False,True,False,False,False,95,95,41,Summit White,True,https://images.stockx.com/images/Nike-SB-Nyjah-Free-2-Triple-Summit-White.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1666627943,10.5,93.0
nike-kd-10-university-red,New,men,Nike,Nike KD 10,150.0,2017-09-01,2426.0,True,False,False,False,False,False,False,True,False,False,False,218,218,2,University Red,True,https://images.stockx.com/images/Nike-KD-10-University-Red.png?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1626900640,8.0,158.0
nike-gt-cut-2-industrial-blue,New,men,Nike,Nike Air Zoom GT Cut 2,170.0,2023-07-28,270.0,True,False,False,False,False,False,False,True,False,False,False,120,120,284,Industrial Blue,True,https://images.stockx.com/images/Nike-GT-Cut-2-Industrial-Blue-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1701280786,10.0,102.0
adidas-ultra-boost-50-dna-white-beam-pink-w,New,women,adidas,adidas Ultra Boost 5.0 DNA,190.0,2022-06-01,692.0,False,True,False,False,False,False,False,False,False,False,True,89,89,29,Cloud White,True,https://images.stockx.com/images/adidas-Ultra-Boost-50-DNA-White-Beam-Pink-W.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1659687760,7.0,85.0
adidas-ultra-boost-uncaged-non-dyed-white,New,men,adidas,adidas Ultra Boost Uncaged,180.0,2016-11-30,2701.0,True,False,False,False,False,False,False,False,False,False,True,200,200,7,Non Dyed,True,https://images.stockx.com/images/Adidas-Ultra-Boost-Uncaged-Non-Dyed-White-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1619138529,16.0,210.0
nike-dunk-low-valentines-day-2024-ps,New,preschool,Nike,Nike Dunk Low,80.0,2024-02-04,79.0,False,False,False,True,False,False,False,True,False,False,False,83,83,139,Fire Red,True,https://images.stockx.com/images/Nike-Dunk-Low-Valentines-Day-2024-PS.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1706724699,9.5,92.0
adidas-nmd-r1-star-wars-boba-fett-spectoo,New,men,adidas,adidas NMD R1 Spectoo,150.0,2021-12-30,845.0,True,False,False,False,False,False,False,False,False,False,True,115,115,40,Core Black,True,https://images.stockx.com/images/adidas-NMD-R1-Boba-Fett-SPECTOO-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1648503489,13.0,150.0
nike-air-max-90-pure-platinum-gorge-green,New,men,Nike,Nike Air Max 90,110.0,2022-08-20,612.0,True,False,False,False,False,False,False,True,False,False,False,124,124,667,Pure Platinum,True,https://images.stockx.com/images/Nike-Air-Max-90-Pure-Platinum-Gorge-Green-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1679555288,7.0,79.0
nike-kd-trey-5-viii-black,New,men,Nike,Nike KD Trey 5 VIII,90.0,2020-07-20,1373.0,True,False,False,False,False,False,False,True,False,False,False,87,87,25,Black,True,https://images.stockx.com/images/Nike-KD-Trey-5-VIII-Black.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1626900544,12.0,140.0
adidas-nmd-r2-wings-and-horns-hint,New,men,adidas,adidas NMD R2,190.0,2017-04-27,2553.0,True,False,False,False,False,False,False,False,False,False,True,106,106,2,Hint,True,https://images.stockx.com/images/adidas-NMD-R2-Wings-and-Horns-Hint-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1616603180,7.5,107.0
nike-kd-trey-5-light-crimson-royal-tint,New,unisex,Nike,Nike KD Trey 5 X,95.0,2022-12-05,505.0,False,False,False,False,False,True,False,True,False,False,False,101,101,31,Black,True,https://images.stockx.com/images/Nike-KD-Trey-5-Light-Crimson-Royal-Tint-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1698786572,15.0,157.0
adidas-forum-84-low-adv-dark-brown-ecru-tint,New,men,adidas,adidas Forum 84 Low ADV,100.0,2023-01-15,464.0,True,False,False,False,False,False,False,False,False,False,True,104,104,33,Dark Brown,True,https://images.stockx.com/images/adidas-Forum-84-Low-ADV-Dark-Brown-Ecru-Tint-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1695664314,5.5,116.0
nike-air-max-bw-og-marina,New,men,Nike,Nike Air Max BW OG,130.0,2022-05-12,712.0,True,False,False,False,False,False,False,True,False,False,False,204,204,441,Marina,True,https://images.stockx.com/images/Nike-Air-Max-BW-OG-Marina-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1648740901,10.5,228.0
air-jordan-1-low-inside-out-black,New,men,Jordan,Jordan 1 Low,110.0,2022-10-04,567.0,True,False,False,False,False,False,False,False,True,False,False,181,181,1000,Black,True,https://images.stockx.com/images/Air-Jordan-1-Low-Inside-Out-Black-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1667200415,9.5,197.0
kd-4-texas-longhorns,New,men,Nike,Nike KD 4,95.0,2012-03-17,4420.0,True,False,False,False,False,False,False,True,False,False,False,403,403,4,Desert Orange,True,https://images.stockx.com/images/Nike-Zoom-KD-IV-Texas-Longhorns-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1627415334,16.0,225.0
nike-dunk-low-vintage-michigan,New,men,Nike,Nike Dunk Low,125.0,2024-02-01,82.0,True,False,False,False,False,False,False,True,False,False,False,95,95,609,Black,True,https://images.stockx.com/images/Nike-Dunk-Low-Vintage-Michigan-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1707257151,7.0,70.0
adidas-superstar-chinese-new-year-black-2021,New,men,adidas,adidas Superstar,100.0,2021-01-01,1208.0,True,False,False,False,False,False,False,False,False,False,True,142,142,3,Core Black,True,https://images.stockx.com/images/adidas-Superstar-Chinese-New-Year-Black-2021-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1669617337,7.0,110.0
adidas-nmd-r1-ecru-tint,New,men,adidas,adidas NMD R1,150.0,2022-07-02,661.0,True,False,False,False,False,False,False,False,False,False,True,103,103,18,Ecru Tint,True,https://images.stockx.com/images/adidas-NMD-R1-Ecru-Tint.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1678289928,10.5,139.0
asics-gel-lyte-iii-techno-cyan,New,men,ASICS,ASICS Gel-Lyte III,110.0,2020-06-22,1401.0,True,False,False,False,False,False,True,False,False,False,False,104,104,24,White,True,https://images.stockx.com/images/Asics-Gel-Lyte-III-Techno-Cyan-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1618529328,8.0,93.0
nike-air-max-plus-sesame,New,men,Nike,Nike Air Max Plus,180.0,2024-02-12,71.0,True,False,False,False,False,False,False,True,False,False,False,154,154,100,Sesame,True,https://images.stockx.com/images/Nike-Air-Max-Plus-Sesame.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1708073014,7.5,147.0
nike-air-force-1-low-07-premium-history-of-logos-white-sail-womens,New,women,Nike,Nike Air Force 1 Low '07 Premium,150.0,2022-10-20,551.0,False,True,False,False,False,False,False,True,False,False,False,117,117,56,White,True,https://images.stockx.com/images/Nike-Air-Force-1-Low-07-Premium-History-Of-Logos-White-Sail-Womens-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1689835784,9.0,86.0
nike-dunk-low-chlorophyll-gs,New,child,Nike,Nike Dunk Low,85.0,2022-01-15,829.0,False,False,False,False,False,False,False,True,False,False,False,188,188,439,Chlorophyll,True,https://images.stockx.com/images/Nike-Dunk-Low-Chlorophyll-GS-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1652712336,5.0,139.0
nike-dunk-high-retro-white-vast-grey-2021,New,men,Nike,Nike Dunk High,120.0,2021-02-25,1153.0,True,False,False,False,False,False,False,True,False,False,False,177,177,374,White,True,https://images.stockx.com/images/Nike-Dunk-High-Retro-White-Vast-Grey-2021-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1611953522,9.5,133.0
nike-lebron-18-low-acg-terra,New,men,Nike,Nike LeBron 18 Low,160.0,2021-05-01,1088.0,True,False,False,False,False,False,False,True,False,False,False,118,118,52,Black,True,https://images.stockx.com/images/Nike-Lebron-18-Low-ACG-Terra-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1626805768,16.0,160.0
nike-sb-zoom-blazer-mid-university-red,New,men,Nike,Nike SB Zoom Blazer Mid,85.0,2022-03-29,756.0,True,False,False,False,False,False,False,True,False,False,False,71,71,61,University Red,True,https://images.stockx.com/images/Nike-SB-Zoom-Blazer-Mid-University-Red-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1707510218,11.5,63.0
nike-air-force-1-low-hare,New,men,Nike,Nike Air Force 1 Low,120.0,2021-07-16,1012.0,True,False,False,False,False,False,False,True,False,False,False,186,186,515,White,True,https://images.stockx.com/images/Nike-Air-Force-1-Low-Hare-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1626804596,7.5,215.0
nike-air-air-foamposite-pro-sequoia,New,men,Nike,Nike Air Foamposite Pro,230.0,2018-08-16,2077.0,True,False,False,False,False,False,False,True,False,False,False,405,405,38,Sequoia,True,https://images.stockx.com/images/Nike-Air-Foamposite-Pro-Sequoia-Product.png?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1686755787,6.0,277.0
adidas-ultra-boost-clima-dna-screaming-orange,New,men,adidas,adidas Ultra Boost Clima DNA,180.0,2021-03-01,1149.0,True,False,False,False,False,False,False,False,False,False,True,86,86,14,Screaming Orange,True,https://images.stockx.com/images/adidas-Ultra-Boost-Clima-DNA-Screaming-Orange.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1623828085,9.0,110.0
adidas-adifom-superstar-white-black,New,men,adidas,adidas adiFOM Superstar,110.0,2022-12-14,496.0,True,False,False,False,False,False,False,False,False,False,True,101,101,955,Core White,True,https://images.stockx.com/images/adidas-adiFOM-Superstar-White-Black-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1673621727,5.5,72.0
nike-air-huarache-light-footpatrol,New,men,Nike,Nike Air Huarache Light,160.0,2014-01-01,3765.0,True,False,False,False,False,False,False,True,False,False,False,0,0,0,Cool Grey,True,https://images.stockx.com/images/Nike-Air-Huarache-Light-Footpatrol.png?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1627415354,8.5,93.0
adidas-crazy-1-kobe-vino-pack,New,men,adidas,adidas Crazy 1,140.0,2016-05-05,2910.0,True,False,False,False,False,False,False,False,False,False,True,0,0,0,Maroon,True,https://images.stockx.com/images/Adidas-Crazy-1-Kobe-Vino-Pack.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1606935441,13.0,120.0
nike-dunk-sb-low-midnight-navy-black,New,men,Nike,Nike SB Dunk Low,85.0,2012-05-01,4375.0,True,False,False,False,False,False,False,True,False,False,False,418,418,1,Midnight Navy,True,https://images.stockx.com/images/Nike-Dunk-SB-Low-Midnight-Navy-Black-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1657606210,10.5,213.0
adidas-pureboost-reigning-champ,New,men,adidas,adidas Pureboost,160.0,2017-08-30,2428.0,True,False,False,False,False,False,False,False,False,False,True,0,0,0,Grey Two,True,https://images.stockx.com/images/Adidas-Pureboost-Reigning-Champ-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1626899166,8.5,79.0
nike-air-force-1-low-certified-fresh,New,men,Nike,Nike Air Force 1 Low '07 LV8,130.0,2022-09-13,588.0,True,False,False,False,False,False,False,True,False,False,False,99,99,368,Enamel Green,True,https://images.stockx.com/images/Nike-Air-Force-1-Low-Certified-Fresh-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1657890110,8.0,101.0
